;fixed_time;0BC-T1;0BC-T2;0BC-T3;0BC-T4;09F-T1;09F-T2;09F-T3;146-T1;146-T2;146-T3;146-T4;09F-T4;real_time
4008;2021-03-04 09:29:18;-74,55;-77,08;-75,33;-76,5;-79,81;-79,81;-80,17;-74,94;-75,53;-74,75;-78,25;15,76;2021-03-04 09:29:18
4009;2021-03-04 09:30:18;-74,36;-77,08;-75,33;-76,5;-79,81;-79,81;-80,17;-74,94;-75,53;-74,75;-78,25;15,56;2021-03-04 09:30:18
4010;2021-03-04 09:31:19;-74,36;-77,08;-75,33;-76,3;-79,61;-79,81;-80,17;-74,75;-75,33;-74,55;-78,25;15,56;2021-03-04 09:31:19
4011;2021-03-04 09:32:20;-74,16;-76,89;-75,14;-76,3;-79,61;-79,61;-79,98;-74,55;-75,33;-74,55;-78,25;15,56;2021-03-04 09:32:20
4012;2021-03-04 09:33:21;-74,16;-77,08;-74,94;-76,3;-79,42;-79,61;-79,98;-74,55;-75,33;-74,36;-78,25;15,76;2021-03-04 09:33:21
4013;2021-03-04 09:34:22;-74,16;-76,89;-74,94;-76,3;-79,42;-79,42;-79,81;-74,75;-75,53;-74,16;-78,05;15,56;2021-03-04 09:34:22
4014;2021-03-04 09:35:23;-74,16;-76,89;-74,94;-76,5;-79,03;-79,42;-79,61;-74,55;-75,53;-74,36;-78,05;15,56;2021-03-04 09:35:23
4015;2021-03-04 09:36:23;-74,36;-76,89;-75,14;-76,3;-79,42;-79,22;-79,61;-74,94;-76,11;-74,75;-78,25;15,56;2021-03-04 09:36:23
4016;2021-03-04 09:37:24;-74,55;-76,89;-75,33;-76,5;-79,22;-79,22;-79,61;-75,33;-76,5;-75,14;-78,25;15,56;2021-03-04 09:37:24
4017;2021-03-04 09:38:25;-74,55;-76,89;-75,33;-76,5;-79,03;-79,22;-79,42;-75,72;-76,5;-75,33;-78,64;15,56;2021-03-04 09:38:25
4018;2021-03-04 09:39:26;-74,75;-77,08;-75,33;-76,5;-79,03;-79,03;-79,42;-75,91;-76,89;-75,53;-78,44;15,56;2021-03-04 09:39:26
4019;2021-03-04 09:40:27;-74,55;-77,08;-75,53;-76,5;-79,42;-79,22;-79,61;-75,72;-76,5;-75,53;-77,47;15,56;2021-03-04 09:40:27
4020;2021-03-04 09:41:27;-74,75;-77,08;-75,53;-76,5;-79,22;-79,42;-79,22;-75,53;-76,3;-75,53;-78,25;15,36;2021-03-04 09:41:27
4021;2021-03-04 09:42:28;-74,94;-77,08;-75,53;-76,69;-79,42;-79,42;-79,22;-75,53;-76,69;-75,72;-78,64;15,56;2021-03-04 09:42:28
4022;2021-03-04 09:43:29;-75,14;-77,08;-75,72;-76,5;-79,61;-79,61;-79,42;-75,53;-76,69;-75,72;-78,64;15,56;2021-03-04 09:43:29
4023;2021-03-04 09:44:30;-75,14;-77,08;-75,72;-76,5;-79,42;-79,42;-79,42;-75,91;-76,3;-75,53;-78,25;15,56;2021-03-04 09:44:30
4024;2021-03-04 09:45:31;-75,33;-77,28;-75,72;-76,69;-79,42;-79,61;-79,81;-75,53;-76,11;-75,53;-78,64;15,36;2021-03-04 09:45:31
4025;2021-03-04 09:46:31;-75,33;-77,08;-75,72;-76,69;-79,81;-79,61;-79,81;-75,53;-76,69;-75,33;-78,44;15,56;2021-03-04 09:46:31
4026;2021-03-04 09:47:37;-75,33;-77,28;-75,72;-76,89;-79,81;-79,42;-79,81;-75,53;-76,11;-75,33;-78,44;15,56;2021-03-04 09:47:37
4027;2021-03-04 09:48:33;-75,53;-77,08;-75,91;-76,89;-79,81;-79,81;-79,98;-75,33;-76,11;-75,14;-78,44;15,56;2021-03-04 09:48:33
4028;2021-03-04 09:49:34;-75,33;-77,08;-75,91;-77,08;-79,61;-79,81;-79,98;-75,33;-76,11;-75,33;-78,83;15,56;2021-03-04 09:49:34
4029;2021-03-04 09:50:35;-75,33;-77,08;-75,91;-76,89;-79,81;-79,98;-79,98;-75,53;-76,11;-75,33;-78,44;15,76;2021-03-04 09:50:35
4030;2021-03-04 09:51:36;-75,14;-77,08;-75,72;-76,69;-79,98;-79,98;-80,56;-75,53;-76,11;-75,14;-78,44;15,96;2021-03-04 09:51:36
4031;2021-03-04 09:52:36;-75,14;-77,08;-75,53;-76,69;-79,98;-79,81;-80,36;-75,33;-75,91;-75,14;-78,44;15,76;2021-03-04 09:52:36
4032;2021-03-04 09:53:37;-74,94;-77,08;-75,53;-76,69;-79,98;-79,98;-80,36;-75,14;-75,72;-74,75;-78,44;15,76;2021-03-04 09:53:37
4033;2021-03-04 09:54:38;-74,75;-77,08;-75,53;-76,5;-79,98;-79,81;-80,36;-74,94;-75,53;-74,75;-78,25;15,56;2021-03-04 09:54:38
4034;2021-03-04 09:55:39;-74,36;-77,08;-75,33;-76,5;-79,81;-79,81;-80,17;-74,94;-75,53;-74,75;-78,44;15,76;2021-03-04 09:55:39
4035;2021-03-04 09:56:40;-74,36;-77,08;-75,33;-76,5;-79,81;-79,81;-80,17;-74,75;-75,33;-74,55;-78,25;15,76;2021-03-04 09:56:40
4036;2021-03-04 09:57:40;-74,36;-77,08;-75,14;-76,5;-79,61;-79,61;-80,17;-74,55;-75,53;-74,36;-78,05;15,76;2021-03-04 09:57:40
4037;2021-03-04 09:58:41;-74,16;-77,08;-74,94;-76,3;-79,61;-79,61;-79,81;-74,55;-75,33;-74,16;-78,05;15,76;2021-03-04 09:58:41
4038;2021-03-04 09:59:42;-74,16;-76,89;-75,14;-76,3;-79,42;-79,42;-79,81;-74,75;-75,33;-74,36;-78,25;15,76;2021-03-04 09:59:42
4039;2021-03-04 10:00:43;-74,36;-77,08;-75,14;-76,3;-79,42;-79,42;-79,81;-75,14;-75,33;-74,55;-77,67;15,76;2021-03-04 10:00:43
4040;2021-03-04 10:01:44;-74,36;-77,08;-75,14;-76,5;-79,22;-79,22;-79,61;-74,94;-76,11;-75,14;-78,44;15,76;2021-03-04 10:01:44
4041;2021-03-04 10:02:45;-74,36;-76,89;-75,14;-76,5;-79,03;-79,22;-79,42;-75,72;-76,5;-75,33;-78,25;15,76;2021-03-04 10:02:45
4042;2021-03-04 10:03:45;-74,55;-77,08;-75,33;-76,5;-79,42;-79,03;-79,22;-75,72;-76,3;-75,53;-78,44;15,76;2021-03-04 10:03:45
4043;2021-03-04 10:04:46;-74,55;-77,08;-75,14;-76,5;-79,03;-79,22;-79,22;-76,3;-76,5;-75,72;-78,44;15,76;2021-03-04 10:04:46
4044;2021-03-04 10:05:47;-74,75;-77,08;-75,53;-76,5;-79,42;-79,22;-79,22;-76,3;-76,69;-75,72;-78,25;15,76;2021-03-04 10:05:47
4045;2021-03-04 10:06:48;-74,75;-77,08;-75,53;-76,5;-79,22;-79,42;-79,42;-76,11;-76,3;-75,53;-78,25;15,76;2021-03-04 10:06:48
4046;2021-03-04 10:07:50;-74,94;-77,08;-75,53;-76,5;-79,42;-79,22;-79,42;-75,91;-76,11;-75,53;-77,86;15,76;2021-03-04 10:07:50
4047;2021-03-04 10:08:49;-75,14;-77,08;-75,53;-76,5;-79,61;-79,42;-79,42;-75,72;-76,3;-75,72;-78,64;15,76;2021-03-04 10:08:49
4048;2021-03-04 10:09:50;-75,14;-77,08;-75,53;-76,5;-79,42;-79,61;-79,61;-75,72;-76,3;-75,53;-78,64;15,76;2021-03-04 10:09:50
4049;2021-03-04 10:10:51;-75,14;-77,28;-75,53;-76,5;-79,61;-79,61;-79,61;-75,53;-76,11;-75,53;-78,44;15,56;2021-03-04 10:10:51
4050;2021-03-04 10:11:52;-75,14;-77,08;-75,72;-76,69;-79,81;-79,61;-79,81;-75,53;-76,3;-75,33;-78,83;15,76;2021-03-04 10:11:52
4051;2021-03-04 10:12:53;-75,33;-77,08;-75,72;-77,08;-79,61;-79,61;-79,98;-75,33;-75,91;-75,14;-78,25;15,56;2021-03-04 10:12:53
4052;2021-03-04 10:13:54;-75,33;-77,08;-75,91;-76,89;-79,81;-79,61;-79,98;-75,33;-75,72;-75,53;-78,64;15,96;2021-03-04 10:13:54
4053;2021-03-04 10:14:54;-75,53;-77,28;-75,91;-77,08;-79,81;-79,61;-80,17;-75,91;-75,91;-75,33;-79,42;15,76;2021-03-04 10:14:54
4054;2021-03-04 10:15:55;-75,33;-77,28;-75,91;-76,89;-79,81;-79,81;-80,17;-75,53;-75,91;-75,33;-78,64;15,96;2021-03-04 10:15:55
4055;2021-03-04 10:16:56;-75,33;-77,28;-75,72;-76,89;-79,98;-79,81;-80,17;-75,53;-76,11;-75,14;-78,44;15,96;2021-03-04 10:16:56
4056;2021-03-04 10:17:57;-75,14;-77,08;-75,72;-76,69;-79,98;-79,98;-80,17;-75,33;-75,91;-75,14;-78,44;15,96;2021-03-04 10:17:57
4057;2021-03-04 10:18:58;-74,94;-77,28;-75,72;-76,69;-79,98;-79,98;-80,36;-75,14;-75,91;-74,94;-78,44;15,96;2021-03-04 10:18:58
4058;2021-03-04 10:19:58;-74,75;-77,08;-75,53;-76,69;-79,98;-79,98;-80,36;-74,94;-75,72;-74,75;-78,44;15,96;2021-03-04 10:19:58
4059;2021-03-04 10:20:59;-74,75;-77,08;-75,53;-76,69;-79,98;-79,81;-80,36;-74,94;-75,53;-74,75;-78,25;15,96;2021-03-04 10:20:59
4060;2021-03-04 10:22:00;-74,55;-77,08;-75,33;-76,5;-79,81;-79,81;-80,17;-74,94;-75,53;-74,55;-78,44;15,96;2021-03-04 10:22:00
4061;2021-03-04 10:23:01;-74,75;-76,89;-75,33;-76,5;-79,81;-79,81;-80,17;-74,75;-75,33;-74,55;-78,25;15,96;2021-03-04 10:23:01
4062;2021-03-04 10:24:02;-74,55;-76,89;-75,14;-76,5;-79,61;-79,61;-79,98;-74,94;-75,33;-74,36;-78,44;15,96;2021-03-04 10:24:02
4063;2021-03-04 10:25:06;-74,36;-77,08;-74,94;-76,3;-79,61;-79,61;-79,98;-74,55;-75,14;-74,55;-78,83;15,76;2021-03-04 10:25:06
4064;2021-03-04 10:26:03;-74,36;-76,89;-75,14;-76,3;-79,42;-79,42;-79,81;-74,16;-75,53;-74,36;-78,25;15,96;2021-03-04 10:26:03
4065;2021-03-04 10:27:04;-74,16;-76,89;-74,94;-76,3;-79,61;-79,22;-79,98;-74,94;-75,33;-74,36;-78,25;15,96;2021-03-04 10:27:04
4066;2021-03-04 10:28:05;-74,36;-76,89;-75,14;-76,3;-79,22;-79,22;-79,61;-74,94;-75,72;-74,94;-78,25;15,96;2021-03-04 10:28:05
4067;2021-03-04 10:29:06;-74,36;-77,08;-75,14;-76,5;-79,03;-79,03;-79,42;-75,14;-76,11;-75,33;-78,25;15,96;2021-03-04 10:29:06
4068;2021-03-04 10:30:07;-74,55;-77,08;-75,33;-76,5;-79,22;-79,03;-79,22;-75,72;-76,69;-75,53;-78,25;15,96;2021-03-04 10:30:07
4069;2021-03-04 10:31:07;-74,55;-77,08;-75,33;-76,5;-79,22;-79,22;-79,22;-75,72;-76,5;-75,53;-78,05;15,96;2021-03-04 10:31:07
4070;2021-03-04 10:32:08;-74,55;-77,08;-75,53;-76,5;-79,03;-79,03;-79,42;-75,72;-76,5;-75,53;-78,44;15,96;2021-03-04 10:32:08
4071;2021-03-04 10:33:09;-74,75;-77,08;-75,53;-76,5;-79,42;-79,22;-79,22;-76,11;-76,3;-75,53;-78,44;15,96;2021-03-04 10:33:09
4072;2021-03-04 10:34:10;-74,75;-77,08;-75,53;-76,5;-79,42;-79,42;-79,22;-75,91;-76,89;-75,72;-78,25;15,96;2021-03-04 10:34:10
4073;2021-03-04 10:35:11;-74,94;-77,08;-75,53;-76,5;-79,61;-79,42;-79,22;-75,72;-76,5;-75,53;-78,44;15,96;2021-03-04 10:35:11
4074;2021-03-04 10:36:12;-74,94;-77,08;-75,72;-76,5;-79,42;-79,42;-79,61;-75,91;-76,11;-75,33;-78,64;16,16;2021-03-04 10:36:12
4075;2021-03-04 10:37:12;-75,14;-77,08;-75,72;-76,69;-79,61;-79,61;-79,81;-75,33;-75,91;-75,53;-77,86;15,76;2021-03-04 10:37:12
4076;2021-03-04 10:38:13;-75,33;-77,08;-75,72;-76,69;-79,61;-79,42;-79,81;-75,33;-75,91;-75,53;-78,64;16,16;2021-03-04 10:38:13
4077;2021-03-04 10:39:14;-75,33;-77,28;-75,72;-76,89;-79,98;-79,61;-79,61;-75,33;-75,91;-75,33;-78,83;15,96;2021-03-04 10:39:14
4078;2021-03-04 10:40:15;-75,53;-77,08;-75,72;-76,89;-79,81;-79,81;-79,98;-75,72;-75,91;-75,14;-78,64;16,16;2021-03-04 10:40:15
4079;2021-03-04 10:41:16;-75,53;-77,08;-75,91;-77,08;-79,81;-79,81;-79,81;-75,53;-76,11;-75,33;-78,83;16,16;2021-03-04 10:41:16
4080;2021-03-04 10:42:16;-75,33;-77,28;-75,72;-76,89;-79,98;-79,81;-79,81;-75,33;-76,11;-75,33;-78,64;16,16;2021-03-04 10:42:16
4081;2021-03-04 10:43:17;-75,14;-77,08;-75,72;-76,89;-79,81;-79,81;-80,17;-75,33;-75,91;-75,14;-78,44;16,16;2021-03-04 10:43:17
4082;2021-03-04 10:48:21;-74,36;-77,08;-75,33;-76,5;-80,17;-79,81;-80,36;-75,33;-75,91;-74,94;-78,44;16,16;2021-03-04 10:48:21
4083;2021-03-04 10:49:22;-74,36;-76,89;-75,14;-76,3;-79,98;-79,98;-80,36;-74,75;-75,33;-74,55;-78,25;16,16;2021-03-04 10:49:22
4084;2021-03-04 10:50:23;-74,16;-77,08;-75,14;-76,3;-79,98;-79,98;-80,36;-74,55;-75,53;-74,16;-78,44;16,16;2021-03-04 10:50:23
4085;2021-03-04 10:51:24;-74,36;-77,08;-75,14;-76,3;-79,81;-79,81;-80,17;-74,94;-75,14;-74,36;-78,25;16,36;2021-03-04 10:51:24
4086;2021-03-04 10:52:25;-74,36;-77,08;-75,33;-76,5;-79,81;-79,81;-80,17;-74,94;-75,53;-74,36;-78,64;16,36;2021-03-04 10:52:25
4087;2021-03-04 10:53:25;-74,94;-77,08;-75,53;-76,5;-79,42;-79,42;-79,81;-75,33;-76,11;-74,75;-78,44;16,16;2021-03-04 10:53:25
4088;2021-03-04 10:54:26;-75,33;-77,08;-75,53;-76,5;-79,42;-79,22;-79,61;-75,33;-76,11;-74,94;-78,44;16,36;2021-03-04 10:54:26
4089;2021-03-04 10:55:27;-75,72;-77,08;-75,91;-76,5;-79,22;-79,22;-79,42;-75,33;-76,11;-75,14;-78,44;16,16;2021-03-04 10:55:27
4090;2021-03-04 10:56:28;-76,11;-77,28;-76,11;-76,5;-79,22;-79,42;-79,22;-75,53;-76,5;-75,33;-78,05;16,16;2021-03-04 10:56:28
4091;2021-03-04 10:57:29;-76,5;-77,28;-76,3;-76,5;-79,22;-79,22;-79,42;-75,91;-76,3;-75,14;-78,83;16,16;2021-03-04 10:57:29
4092;2021-03-04 10:58:29;-76,69;-77,28;-76,5;-76,5;-79,42;-79,42;-79,42;-75,53;-76,3;-75,33;-78,44;16,16;2021-03-04 10:58:29
4093;2021-03-04 10:59:30;-77,08;-77,47;-76,69;-76,69;-79,81;-79,61;-79,61;-75,53;-76,69;-75,53;-78,83;16,16;2021-03-04 10:59:30
4094;2021-03-04 11:01:32;-77,47;-77,47;-76,89;-77,08;-79,98;-79,98;-79,61;-75,53;-76,3;-75,14;-78,05;16,56;2021-03-04 11:01:32
4095;2021-03-04 11:02:33;-77,47;-77,67;-77,08;-77,08;-80,17;-80,17;-80,17;-75,53;-76,5;-75,14;-79,03;16,36;2021-03-04 11:02:33
4096;2021-03-04 11:03:34;-77,28;-77,67;-77,08;-77,08;-80,17;-80,36;-80,36;-75,53;-76,3;-75,33;-78,64;16,56;2021-03-04 11:03:34
4097;2021-03-04 11:04:34;-77,08;-77,67;-77,08;-77,08;-80,56;-80,36;-80,75;-75,53;-76,11;-75,14;-78,83;16,56;2021-03-04 11:04:34
4098;2021-03-04 11:05:35;-76,89;-77,67;-76,89;-76,89;-80,95;-80,75;-81,14;-75,33;-76,11;-75,14;-78,83;16,56;2021-03-04 11:05:35
4099;2021-03-04 11:06:36;-76,69;-77,67;-76,89;-76,89;-81,14;-80,56;-81,14;-75,33;-76,11;-74,94;-78,83;16,56;2021-03-04 11:06:36
4100;2021-03-04 11:07:37;-76,5;-77,67;-76,69;-76,89;-81,14;-80,95;-81,34;-75,33;-75,91;-74,94;-78,64;16,56;2021-03-04 11:07:37
4101;2021-03-04 11:08:38;-76,5;-77,67;-76,69;-76,89;-81,14;-81,14;-81,73;-75,14;-75,91;-74,75;-78,64;16,76;2021-03-04 11:08:38
4102;2021-03-04 11:09:38;-76,3;-77,67;-76,69;-76,69;-81,14;-81,14;-81,53;-75,14;-75,72;-74,75;-78,64;16,56;2021-03-04 11:09:38
4103;2021-03-04 11:10:39;-76,11;-77,67;-76,69;-76,69;-81,14;-80,95;-81,53;-74,94;-75,72;-74,75;-78,64;16,76;2021-03-04 11:10:39
4104;2021-03-04 11:11:40;-75,72;-77,67;-76,5;-76,69;-80,95;-80,95;-81,34;-74,94;-75,72;-74,75;-78,64;16,56;2021-03-04 11:11:40
4105;2021-03-04 11:12:41;-75,72;-77,67;-76,3;-76,69;-80,95;-80,75;-81,14;-74,75;-75,72;-74,55;-78,05;16,56;2021-03-04 11:12:41
4106;2021-03-04 11:13:42;-75,53;-77,67;-76,5;-76,69;-80,75;-80,75;-80,95;-75,14;-75,72;-74,55;-78,44;16,56;2021-03-04 11:13:42
4107;2021-03-04 11:14:42;-75,72;-77,67;-76,11;-76,69;-80,75;-80,75;-80,75;-75,14;-75,53;-74,55;-78,44;16,56;2021-03-04 11:14:42
4108;2021-03-04 11:15:43;-75,72;-77,67;-76,3;-76,69;-80,75;-80,75;-80,56;-74,75;-75,91;-74,55;-78,44;16,56;2021-03-04 11:15:43
4109;2021-03-04 11:16:44;-75,53;-77,67;-76,3;-76,89;-80,56;-80,56;-80,36;-75,33;-76,5;-74,94;-78,44;16,56;2021-03-04 11:16:44
4110;2021-03-04 11:17:45;-75,53;-77,67;-76,3;-76,89;-80,56;-80,56;-80,36;-75,72;-76,69;-75,14;-78,64;16,56;2021-03-04 11:17:45
4111;2021-03-04 11:18:46;-75,33;-77,67;-76,11;-76,89;-80,17;-80,36;-80,36;-75,72;-76,89;-75,14;-78,64;15,96;2021-03-04 11:18:46
4112;2021-03-04 11:19:46;-75,14;-77,67;-76,11;-76,89;-80,56;-80,75;-79,98;-75,72;-76,69;-75,14;-78,64;16,16;2021-03-04 11:19:46
4113;2021-03-04 11:20:47;-75,14;-77,67;-75,91;-76,89;-80,17;-80,17;-80,17;-75,72;-76,69;-75,14;-78,64;15,96;2021-03-04 11:20:47
4114;2021-03-04 11:21:48;-75,14;-77,67;-75,91;-76,89;-80,56;-80,17;-79,98;-75,72;-76,69;-75,14;-78,64;16,36;2021-03-04 11:21:48
4115;2021-03-04 11:22:49;-74,94;-77,47;-75,72;-76,89;-79,81;-80,56;-80,36;-75,72;-76,5;-75,14;-78,64;16,76;2021-03-04 11:22:49
4116;2021-03-04 11:23:50;-74,75;-77,47;-75,53;-76,89;-80,17;-80,17;-79,98;-75,72;-76,5;-75,14;-78,44;16,56;2021-03-04 11:23:50
4117;2021-03-04 11:24:51;-74,55;-77,47;-75,33;-76,89;-79,98;-80,17;-79,98;-75,53;-76,3;-74,94;-78,44;16,56;2021-03-04 11:24:51
4118;2021-03-04 11:25:51;-74,36;-77,28;-75,33;-76,69;-79,98;-79,98;-79,98;-75,33;-76,5;-74,94;-78,83;16,56;2021-03-04 11:25:51
4119;2021-03-04 11:27:53;-74,16;-77,28;-75,14;-76,69;-79,81;-79,81;-79,98;-75,33;-76,3;-74,94;-78,83;16,56;2021-03-04 11:27:53
4120;2021-03-04 11:28:54;-74,36;-77,28;-75,14;-76,69;-79,81;-79,61;-79,81;-75,53;-76,11;-74,94;-78,44;16,56;2021-03-04 11:28:54
4121;2021-03-04 11:29:55;-74,36;-77,47;-75,33;-76,89;-79,61;-79,61;-79,61;-75,53;-76,5;-76,5;-78,83;16,56;2021-03-04 11:29:55
4122;2021-03-04 11:30:55;-74,36;-77,28;-75,33;-76,89;-79,61;-79,42;-79,61;-75,91;-76,89;-77,28;-78,25;16,56;2021-03-04 11:30:55
4123;2021-03-04 11:31:56;-74,55;-77,28;-75,53;-76,69;-79,61;-79,81;-79,81;-76,69;-76,89;-77,28;-78,44;15,96;2021-03-04 11:31:56
4124;2021-03-04 11:32:57;-74,55;-77,28;-75,53;-76,89;-79,81;-79,42;-79,42;-76,5;-77,28;-77,08;-78,64;16,96;2021-03-04 11:32:57
4125;2021-03-04 11:33:58;-74,75;-77,28;-75,53;-76,89;-79,81;-78,64;-79,22;-76,3;-77,08;-76,89;-78,44;16,96;2021-03-04 11:33:58
4126;2021-03-04 11:34:59;-74,75;-77,47;-75,72;-76,89;-79,98;-79,61;-79,03;-76,89;-76,89;-76,69;-78,64;16,36;2021-03-04 11:34:59
4127;2021-03-04 11:36:00;-74,94;-77,47;-75,72;-76,89;-79,81;-79,03;-79,42;-76,3;-76,89;-76,69;-78,83;16,56;2021-03-04 11:36:00
4128;2021-03-04 11:37:00;-74,94;-77,47;-75,72;-76,89;-79,22;-79,22;-79,42;-76,5;-76,89;-76,5;-79,03;16,36;2021-03-04 11:37:00
4129;2021-03-04 11:38:01;-74,94;-77,47;-75,91;-76,89;-80,17;-79,81;-79,61;-76,3;-76,5;-76,3;-78,44;16,56;2021-03-04 11:38:01
4130;2021-03-04 11:39:02;-75,14;-77,47;-75,91;-76,89;-79,22;-80,75;-79,22;-75,91;-76,5;-76,3;-78,44;16,76;2021-03-04 11:39:02
4131;2021-03-04 11:40:03;-75,33;-77,47;-75,91;-76,89;-79,61;-79,81;-79,61;-76,11;-76,5;-76,11;-78,25;16,56;2021-03-04 11:40:03
4132;2021-03-04 11:41:04;-75,33;-77,47;-75,91;-77,08;-79,22;-80,56;-79,98;-75,91;-76,69;-75,91;-78,44;16,16;2021-03-04 11:41:04
4133;2021-03-04 11:42:04;-75,33;-77,47;-75,91;-77,08;-79,98;-80,17;-79,81;-75,72;-76,69;-75,91;-78,64;15,96;2021-03-04 11:42:04
4134;2021-03-04 11:43:05;-75,53;-77,47;-76,11;-77,08;-79,81;-79,98;-79,61;-75,53;-76,11;-75,72;-79,03;16,56;2021-03-04 11:43:05
4135;2021-03-04 11:44:06;-75,53;-77,47;-75,91;-77,08;-79,98;-80,75;-79,98;-75,91;-76,11;-75,72;-79,22;16,16;2021-03-04 11:44:06
4136;2021-03-04 11:45:07;-75,33;-77,47;-75,91;-77,08;-79,03;-79,81;-80,36;-75,72;-76,3;-75,53;-78,64;15,76;2021-03-04 11:45:07
4137;2021-03-04 11:46:08;-75,14;-77,47;-75,91;-76,89;-80,36;-79,61;-79,98;-75,53;-76,11;-75,53;-78,64;16,56;2021-03-04 11:46:08
4138;2021-03-04 11:47:08;-75,14;-77,47;-75,91;-76,89;-80,75;-80,75;-80,36;-75,53;-76,11;-75,33;-78,64;16,76;2021-03-04 11:47:08
4139;2021-03-04 11:48:09;-74,94;-77,47;-75,72;-76,89;-79,98;-80,17;-80,36;-75,33;-75,91;-75,33;-78,64;16,16;2021-03-04 11:48:09
4140;2021-03-04 11:49:10;-74,75;-77,47;-75,53;-76,69;-79,98;-80,17;-80,36;-75,14;-75,91;-75,14;-78,64;15,96;2021-03-04 11:49:10
4141;2021-03-04 11:50:11;-74,75;-77,47;-75,53;-76,69;-79,98;-80,17;-80,36;-75,14;-75,72;-74,94;-78,44;16,76;2021-03-04 11:50:11
4142;2021-03-04 11:51:12;-74,36;-77,28;-75,53;-76,69;-79,98;-80,17;-80,56;-75,14;-75,72;-74,94;-78,44;16,76;2021-03-04 11:51:12
4143;2021-03-04 11:52:13;-74,36;-77,28;-75,33;-76,69;-79,98;-79,98;-80,36;-74,94;-75,53;-74,75;-78,44;16,76;2021-03-04 11:52:13
4144;2021-03-04 11:53:13;-74,36;-77,28;-75,14;-76,5;-79,98;-79,98;-80,36;-75,14;-76,11;-74,75;-78,44;16,76;2021-03-04 11:53:13
4145;2021-03-04 11:54:14;-74,36;-77,28;-75,14;-76,5;-79,81;-79,81;-80,17;-75,14;-75,53;-74,55;-78,25;16,76;2021-03-04 11:54:14
4146;2021-03-04 11:56:16;-74,55;-77,28;-75,33;-76,69;-79,81;-79,81;-80,17;-74,55;-75,53;-74,55;-78,05;16,76;2021-03-04 11:56:16
4147;2021-03-04 11:57:17;-74,55;-77,28;-75,53;-76,69;-79,81;-79,81;-79,98;-75,14;-75,91;-75,72;-78,64;16,76;2021-03-04 11:57:17
4148;2021-03-04 11:58:17;-74,55;-77,28;-75,53;-76,69;-79,61;-79,61;-79,98;-75,53;-76,5;-76,11;-78,44;16,76;2021-03-04 11:58:17
4149;2021-03-04 11:59:18;-74,75;-77,28;-75,53;-76,69;-79,42;-79,61;-79,42;-76,3;-76,69;-76,3;-78,05;16,76;2021-03-04 11:59:18
4150;2021-03-04 12:00:19;-74,75;-77,47;-75,53;-76,69;-79,81;-79,03;-79,61;-76,11;-76,69;-75,91;-78,64;16,36;2021-03-04 12:00:19
4151;2021-03-04 12:01:20;-74,94;-77,28;-75,72;-76,69;-79,61;-79,42;-80,17;-76,3;-76,69;-76,11;-78,64;16,36;2021-03-04 12:01:20
4152;2021-03-04 12:02:21;-75,14;-77,28;-75,72;-76,69;-79,42;-79,81;-79,42;-76,11;-76,69;-75,91;-78,25;15,96;2021-03-04 12:02:21
4153;2021-03-04 12:03:21;-74,94;-77,47;-75,72;-76,69;-79,98;-79,42;-79,22;-75,72;-76,89;-75,91;-78,83;16,56;2021-03-04 12:03:21
4154;2021-03-04 12:04:22;-75,14;-77,47;-75,72;-76,89;-79,42;-79,61;-79,61;-75,91;-76,69;-75,72;-78,44;16,16;2021-03-04 12:04:22
4155;2021-03-04 12:05:23;-75,14;-77,28;-75,72;-77,08;-79,98;-80,56;-80,17;-76,3;-76,3;-75,91;-78,44;15,96;2021-03-04 12:05:23
4156;2021-03-04 12:06:24;-75,33;-77,28;-75,91;-77,08;-79,42;-80,17;-79,61;-75,72;-76,69;-75,72;-78,44;16,56;2021-03-04 12:06:24
4157;2021-03-04 12:07:25;-75,33;-77,47;-75,91;-77,08;-79,42;-81,14;-79,61;-75,72;-76,3;-75,91;-78,44;16,96;2021-03-04 12:07:25
4158;2021-03-04 12:08:26;-75,14;-77,47;-75,72;-76,89;-80,56;-80,75;-80,17;-75,72;-76,3;-75,91;-78,44;16,76;2021-03-04 12:08:26
4159;2021-03-04 12:09:26;-74,94;-77,47;-75,72;-76,89;-79,22;-79,98;-80,17;-75,72;-76,3;-75,53;-78,64;16,96;2021-03-04 12:09:26
4160;2021-03-04 12:10:27;-74,75;-77,28;-75,72;-76,89;-79,81;-79,81;-79,81;-75,72;-76,11;-75,53;-78,64;16,56;2021-03-04 12:10:27
4161;2021-03-04 12:11:28;-74,75;-77,28;-75,53;-76,69;-79,98;-79,61;-80,36;-75,53;-76,11;-75,33;-78,64;16,36;2021-03-04 12:11:28
4162;2021-03-04 12:12:29;-74,75;-77,28;-75,53;-76,69;-79,98;-79,98;-80,36;-75,33;-75,91;-75,33;-78,44;16,96;2021-03-04 12:12:29
4163;2021-03-04 12:13:30;-74,36;-77,08;-75,33;-76,69;-79,98;-79,98;-80,36;-75,33;-75,91;-75,14;-78,44;16,76;2021-03-04 12:13:30
4164;2021-03-04 12:14:30;-74,36;-77,28;-75,33;-76,69;-79,98;-79,98;-80,17;-75,14;-75,72;-74,94;-78,44;16,96;2021-03-04 12:14:30
4165;2021-03-04 12:15:31;-74,36;-77,28;-75,14;-76,5;-79,81;-79,98;-80,17;-75,14;-75,72;-74,75;-78,44;16,76;2021-03-04 12:15:31
